tenure,MonthlyCharges,TotalCharges,avg_monthly_charges,charges_tenure_ratio,num_services,has_streaming,has_security_support,contract_risk,payment_risk,is_new_customer,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
72,88.05,6425.65,89.24513888888889,0.975675821258455,9,1,1,1,1,0,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
8,71.15,563.65,70.45625,0.9957141607627046,6,1,1,3,3,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
61,101.05,5971.25,97.88934426229508,1.0218492270711592,6,1,1,1,1,0,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,0
64,84.3,5289.05,82.64140625,1.0078740157480315,5,0,1,2,1,0,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
71,23.95,1756.2,24.735211267605635,0.9306315674255691,2,0,0,1,1,0,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
65,99.05,6416.7,98.71846153846154,0.9932965117176049,7,1,1,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0
3,19.6,61.35,20.45,0.9137529137529139,1,0,0,2,2,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,45.65,45.65,45.65,0.9785637727759914,2,0,0,3,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
30,64.5,1929.95,64.33166666666666,0.9872700834204955,5,1,1,2,1,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0
15,69.5,1071.4,71.42666666666668,0.9595913107511045,6,1,1,3,2,0,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0
8,68.55,564.35,70.54375,0.9581549751026469,5,1,1,3,3,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
7,95.0,655.5,93.64285714285714,1.0037735849056604,5,1,0,3,2,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1
70,108.15,7930.55,113.29357142857143,0.9462474454881228,8,1,1,2,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0
62,86.1,5215.25,84.11693548387096,1.0115495760102327,8,1,1,1,3,0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
6,19.7,113.5,18.916666666666668,0.9891213389121338,1,0,0,3,2,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
14,80.9,1152.8,82.34285714285714,0.9706890641069593,3,1,0,3,1,0,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
22,84.15,1821.95,82.81590909090909,1.003986008297405,4,1,0,3,1,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
22,20.15,419.9,19.086363636363636,1.0031681375876895,1,0,0,2,2,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
16,64.25,1024.0,64.0,0.9884615384615385,5,1,1,1,2,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
10,25.7,251.6,25.16,0.9824159021406728,2,0,0,1,1,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
13,56.0,764.55,58.81153846153846,0.9362741945855572,4,0,1,3,3,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
20,82.4,1592.35,79.61749999999999,1.0221105839302882,4,0,1,3,3,0,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2,69.7,135.2,67.6,1.0160349854227406,2,0,0,3,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
53,73.9,3958.25,74.68396226415095,0.9764287940168277,7,1,1,1,1,0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
11,20.6,233.9,21.263636363636365,0.9252756227031441,1,0,0,2,2,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
69,19.9,1363.45,19.76014492753623,0.958567489266641,1,0,0,1,2,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
4,70.9,273.0,68.25,1.0238267148014442,2,0,0,3,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
72,89.05,6254.45,86.86736111111111,1.0134593650467483,9,1,1,1,1,0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
58,45.3,2651.2,45.710344827586205,0.9698065849697327,4,1,1,3,3,0,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
16,20.4,321.4,20.0875,0.967397747480735,1,0,0,3,3,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
43,84.25,3539.25,82.30813953488372,1.0113057435969013,5,0,1,2,1,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0
2,104.4,242.8,121.4,0.8529411764705882,7,1,1,3,3,1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
14,81.95,1181.75,84.41071428571429,0.9594814969684298,7,1,1,1,2,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
53,94.85,5000.2,94.3433962264151,0.994825061347265,5,1,0,2,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1
32,20.55,654.55,20.4546875,0.9578326414682107,1,0,0,2,1,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
34,24.7,780.2,22.947058823529414,1.031441906165561,2,0,0,3,3,0,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
15,74.45,1145.7,76.38000000000001,0.9621349185836132,3,0,0,3,2,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
7,76.45,503.6,71.94285714285715,1.0480806893850372,3,0,1,3,1,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
15,105.35,1559.25,103.95,1.0038113387327299,7,1,1,3,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
61,20.55,1252.0,20.524590163934427,0.9547220106626048,1,0,0,2,1,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,29.95,29.95,29.95,0.9676898222940226,2,0,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,45.3,45.3,45.3,0.978401727861771,2,0,0,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
8,84.5,662.65,82.83125,1.0079773354208603,4,1,0,3,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
33,74.75,2453.3,74.34242424242424,0.9921369102682701,6,1,1,2,1,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0
13,79.25,1111.65,85.51153846153846,0.9160627750855822,4,0,1,3,3,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,24.8,24.8,24.8,0.9612403100775194,1,0,0,3,3,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
20,51.8,1023.85,51.1925,0.9924797624179719,3,0,1,3,2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
3,30.4,82.15,27.383333333333336,1.0710510863182616,2,0,1,3,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
13,19.65,244.8,18.83076923076923,0.9908844065166795,1,0,0,2,3,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
40,56.6,2379.1,59.4775,0.9358852465793064,4,0,1,3,1,0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
43,71.9,3173.35,73.79883720930232,0.9612448893932565,6,1,1,2,1,0,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,0
6,91.0,531.0,88.5,1.0167597765363128,5,1,1,3,3,1,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
69,19.75,1375.4,19.933333333333334,0.9434713375796179,1,0,0,1,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
72,109.7,8129.3,112.90694444444445,0.9630668308682769,8,1,1,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
59,19.3,1192.7,20.215254237288136,0.9097227770232484,1,0,0,1,1,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
20,96.55,1901.65,95.08250000000001,1.0048656102828297,6,1,1,3,3,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0
24,24.1,587.4,24.474999999999998,0.9460255152109913,2,0,0,1,1,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
59,111.35,6519.75,110.5042372881356,0.998616758502755,8,1,1,3,3,0,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
72,112.25,8041.65,111.68958333333333,0.9960991662198887,8,1,1,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
1,20.75,20.75,20.75,0.9540229885057471,1,0,0,3,2,1,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
27,101.9,2681.15,99.30185185185185,1.015933386259993,6,1,1,2,1,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0
14,80.05,1112.3,79.45,0.9950279676817899,4,0,1,3,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
71,105.55,7405.5,104.30281690140845,1.0023473550458102,7,1,1,1,3,0,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
13,78.3,1033.95,79.53461538461539,0.9722527341324799,3,1,0,3,1,0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
44,68.85,2958.95,67.24886363636364,1.0088080054612962,2,0,0,3,1,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
